Match_ID,League,Season,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,Venue Key,VAR Key,Stadium_Capacity,VAR,HomeGoal,AwayGoal,HomeResult,StadiumUtilization,UtilizationBuckets,HomePossession,HomePassesCompleted,HomePassesAttempts,HomeShotsonTarget,HomeShots,HomeFouls,HomeTackles,HomeInterceptions,HomeYellow,HomeRed,AwayPossession,AwayPassesCompleted,AwayPassesAttempts,AwayShotsonTarget,AwayShots,AwayFouls,AwayTackles,AwayInterceptions,AwayYellow,AwayRed
6681,Ligue1,19-20,22,Fri,1/31/2020,20:45 (14:45),Rennes,3-2,Nantes,27836.0,Roazhon Park,Benoit Millot,https://fbref.com/en/matches/9c4c2caa/Rennes-Nantes-January-31-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Rennes Roazhon Park,Ligue1 19-20,29778,1,3,2,Win,0.9347840687756062,75%-99%,57%,429,534,8,12,14,19,7,4,0,43%,287,396,5,8,17,31,9,4,0
6682,Ligue1,19-20,22,Sat,2/1/2020,17:30 (11:30),Paris S-G,5-0,Montpellier,47701.0,Parc des Princes,Jerome Brisard,https://fbref.com/en/matches/1a826b08/Paris-Saint-Germain-Montpellier-February-1-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Paris S-G Parc des Princes,Ligue1 19-20,48583,1,5,0,Win,0.9818455015128748,75%-99%,67%,560,634,9,20,17,12,4,3,0,33%,234,312,2,6,15,22,11,3,1
6683,Ligue1,19-20,22,Sat,2/1/2020,20:00 (14:00),Angers,1-4,Reims,8467.0,Stade Raymond Kopa,Amaury Delerue,https://fbref.com/en/matches/12de06b5/Angers-Reims-February-1-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Angers Stade Raymond Kopa,Ligue1 19-20,18752,1,1,4,Loss,0.4515251706484642,25%-49%,49%,464,538,4,15,16,14,7,1,0,51%,485,551,3,12,16,18,5,2,0
6684,Ligue1,19-20,22,Sat,2/1/2020,20:00 (14:00),Strasbourg,1-2,Lille,25139.0,Stade de la Meinau,Stephanie Frappart,https://fbref.com/en/matches/20e22348/Strasbourg-Lille-February-1-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Strasbourg Stade de la Meinau,Ligue1 19-20,29230,1,1,2,Loss,0.8600410537119398,75%-99%,45%,250,355,2,13,13,20,5,1,0,55%,337,429,2,8,22,14,4,4,0
6685,Ligue1,19-20,22,Sat,2/1/2020,20:00 (14:00),Nimes,3-1,Monaco,12580.0,Stade des Costieres,Mikael Lesage,https://fbref.com/en/matches/49b45502/Nimes-Monaco-February-1-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Nimes Stade des Costieres,Ligue1 19-20,18482,1,3,1,Win,0.6806622659885294,50%-74%,61%,412,501,8,22,14,18,5,3,0,39%,236,324,4,6,11,12,6,3,2
6686,Ligue1,19-20,22,Sat,2/1/2020,20:00 (14:00),Amiens,0-0,Toulouse,10992.0,Stade de la Licorne,Francois Letexier,https://fbref.com/en/matches/933c09df/Amiens-Toulouse-February-1-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Amiens Stade de la Licorne,Ligue1 19-20,12097,1,0,0,Tie,0.9086550384392824,75%-99%,58%,425,563,4,9,15,17,9,3,0,42%,281,408,1,9,15,21,9,2,0
6687,Ligue1,19-20,22,Sat,2/1/2020,20:00 (14:00),Dijon,3-0,Brest,11212.0,Stade Gaston Gerard,Olivier Thual,https://fbref.com/en/matches/959ca3f4/Dijon-Brest-February-1-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Dijon Stade Gaston Gerard,Ligue1 19-20,15995,1,3,0,Win,0.7009690528290091,50%-74%,46%,302,408,5,12,10,22,13,0,0,54%,368,473,4,19,16,26,15,1,0
6688,Ligue1,19-20,22,Sun,2/2/2020,15:00 (09:00),Nice,2-1,Lyon,23553.0,Stade de Nice,Benoit Bastien,https://fbref.com/en/matches/8ced3663/Nice-Lyon-February-2-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Nice Stade de Nice,Ligue1 19-20,35624,1,2,1,Win,0.6611554008533573,50%-74%,50%,419,484,7,12,23,27,17,3,1,50%,409,489,7,14,10,22,8,2,1
6689,Ligue1,19-20,22,Sun,2/2/2020,17:00 (11:00),Metz,3-1,Saint-Etienne,15636.0,Stade Saint-Symphorien,Antony Gautier,https://fbref.com/en/matches/7d4b9547/Metz-Saint-Etienne-February-2-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Metz Stade Saint-Symphorien,Ligue1 19-20,25636,1,3,1,Win,0.6099235450148229,50%-74%,44%,327,416,5,10,13,21,11,0,0,56%,408,526,8,18,17,32,3,2,0
6690,Ligue1,19-20,22,Sun,2/2/2020,21:00 (15:00),Bordeaux,0-0,Marseille,36196.0,Stade Matmut-Atlantique,Ruddy Buquet,https://fbref.com/en/matches/f250868e/Bordeaux-Marseille-February-2-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bordeaux Stade Matmut-Atlantique,Ligue1 19-20,42115,1,0,0,Tie,0.8594562507420159,75%-99%,51%,322,410,4,12,11,14,7,2,0,49%,296,400,4,16,14,16,9,2,0
6691,Ligue1,19-20,23,Tue,2/4/2020,19:00 (13:00),Monaco,1-0,Angers,3585.0,Stade Louis II.,Jeremy Stinat,https://fbref.com/en/matches/7903d407/Monaco-Angers-February-4-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Monaco Stade Louis II.,Ligue1 19-20,18523,1,1,0,Win,0.19354316255466172,.01%-24%,44%,397,483,3,6,17,13,4,2,0,56%,529,612,4,16,9,15,17,2,0
6692,Ligue1,19-20,23,Tue,2/4/2020,19:00 (13:00),Lille,1-0,Rennes,35030.0,Stade Pierre-Mauroy,Johan Hamel,https://fbref.com/en/matches/d9676438/Lille-Rennes-February-4-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Lille Stade Pierre-Mauroy,Ligue1 19-20,50186,1,1,0,Win,0.6980034272506277,50%-74%,49%,346,434,3,14,17,17,7,3,0,51%,372,454,3,10,17,23,2,1,0
6693,Ligue1,19-20,23,Tue,2/4/2020,21:05 (15:05),Nantes,1-2,Paris S-G,34307.0,Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,https://fbref.com/en/matches/05995e27/Nantes-Paris-Saint-Germain-February-4-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Nantes Stade de la Beaujoire - Louis Fonteneau,Ligue1 19-20,35322,1,1,2,Loss,0.971264367816092,75%-99%,35%,300,381,5,15,12,22,3,1,0,65%,635,718,6,19,23,30,9,4,0
6694,Ligue1,19-20,23,Wed,2/5/2020,19:00 (13:00),Brest,1-1,Bordeaux,13034.0,Stade Francis-Le Ble,Willy Delajod,https://fbref.com/en/matches/4079307b/Brest-Bordeaux-February-5-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Brest Stade Francis-Le Ble,Ligue1 19-20,15931,1,1,1,Tie,0.8181532860460737,75%-99%,52%,393,520,2,16,14,15,4,2,1,48%,371,478,6,12,8,14,5,0,0
6695,Ligue1,19-20,23,Wed,2/5/2020,19:00 (13:00),Lyon,0-0,Amiens,36670.0,Groupama Stadium,Jerome Miguelgorry,https://fbref.com/en/matches/7c7ae822/Lyon-Amiens-February-5-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Lyon Groupama Stadium,Ligue1 19-20,59186,1,0,0,Tie,0.6195721961274626,50%-74%,64%,507,637,2,9,10,27,10,1,0,36%,254,360,2,7,15,24,10,2,0
6696,Ligue1,19-20,23,Wed,2/5/2020,19:00 (13:00),Montpellier,1-1,Metz,10786.0,Stade de la Mosson,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/7f29bbeb/Montpellier-Metz-February-5-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Montpellier Stade de la Mosson,Ligue1 19-20,32900,1,1,1,Tie,0.3278419452887538,25%-49%,46%,294,397,8,12,13,16,6,2,0,54%,347,459,7,17,19,17,10,2,0
6697,Ligue1,19-20,23,Wed,2/5/2020,19:00 (13:00),Reims,1-1,Nice,11384.0,Stade Auguste-Delaune II,Eric Wattellier,https://fbref.com/en/matches/92b90701/Reims-Nice-February-5-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Reims Stade Auguste-Delaune II,Ligue1 19-20,21684,1,1,1,Tie,0.5249953883047408,50%-74%,56%,495,589,4,15,11,19,7,2,0,44%,381,464,4,5,7,18,13,0,0
6698,Ligue1,19-20,23,Wed,2/5/2020,19:00 (13:00),Nimes,2-0,Dijon,11705.0,Stade des Costieres,Florent Batta,https://fbref.com/en/matches/bc959bd2/Nimes-Dijon-February-5-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Nimes Stade des Costieres,Ligue1 19-20,18482,1,2,0,Win,0.6333189048804242,50%-74%,39%,197,315,5,11,18,30,17,0,0,61%,374,494,3,10,30,22,4,3,0
6699,Ligue1,19-20,23,Wed,2/5/2020,19:00 (13:00),Toulouse,0-1,Strasbourg,16596.0,Stadium Municipal,Karim Abed,https://fbref.com/en/matches/deb4591b/Toulouse-Strasbourg-February-5-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Toulouse Stadium Municipal,Ligue1 19-20,33150,1,0,1,Loss,0.5006334841628959,50%-74%,46%,355,466,1,12,9,20,11,1,0,54%,455,553,6,15,12,15,10,2,0
6700,Ligue1,19-20,23,Wed,2/5/2020,21:00 (15:00),Saint-Etienne,0-2,Marseille,29074.0,Stade Geoffroy-Guichard,Jerome Brisard,https://fbref.com/en/matches/e0585a2c/Saint-Etienne-Marseille-February-5-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Saint-Etienne Stade Geoffroy-Guichard,Ligue1 19-20,41965,1,0,2,Loss,0.6928154414392946,50%-74%,47%,374,480,3,12,8,13,14,2,0,53%,436,548,3,5,11,22,7,3,0
6701,Ligue1,19-20,24,Fri,2/7/2020,20:45 (14:45),Angers,0-2,Lille,9145.0,Stade Raymond Kopa,Benoit Bastien,https://fbref.com/en/matches/33be3ae3/Angers-Lille-February-7-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Angers Stade Raymond Kopa,Ligue1 19-20,18752,1,0,2,Loss,0.4876813139931741,25%-49%,50%,422,542,1,8,13,18,5,3,0,50%,426,533,4,12,17,21,9,3,0
6702,Ligue1,19-20,24,Sat,2/8/2020,17:30 (11:30),Marseille,1-0,Toulouse,53995.0,Orange Velodrome,Stephanie Frappart,https://fbref.com/en/matches/214838cd/Marseille-Toulouse-February-8-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Marseille Orange Velodrome,Ligue1 19-20,67394,1,1,0,Win,0.8011840816689914,75%-99%,58%,538,625,3,12,6,26,11,1,0,42%,375,457,3,10,10,18,13,2,0
6703,Ligue1,19-20,24,Sat,2/8/2020,20:00 (14:00),Nice,1-3,Nimes,15603.0,Stade de Nice,Antony Gautier,https://fbref.com/en/matches/0e95f0b1/Nice-Nimes-February-8-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Nice Stade de Nice,Ligue1 19-20,35624,1,1,3,Loss,0.4379912418594206,25%-49%,58%,457,539,3,5,8,23,7,2,1,42%,308,389,6,10,13,19,16,4,0
6704,Ligue1,19-20,24,Sat,2/8/2020,20:00 (14:00),Metz,1-2,Bordeaux,15054.0,Stade Saint-Symphorien,Francois Letexier,https://fbref.com/en/matches/27c16c8e/Metz-Bordeaux-February-8-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Metz Stade Saint-Symphorien,Ligue1 19-20,25636,1,1,2,Loss,0.5872210953346856,50%-74%,29%,197,280,4,11,4,17,8,2,1,71%,595,700,5,15,12,15,3,2,0
6705,Ligue1,19-20,24,Sat,2/8/2020,20:00 (14:00),Dijon,3-3,Nantes,11780.0,Stade Gaston Gerard,Jeremie Pignard,https://fbref.com/en/matches/3bce2b02/Dijon-Nantes-February-8-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Dijon Stade Gaston Gerard,Ligue1 19-20,15995,1,3,3,Tie,0.7364801500468896,50%-74%,56%,417,540,4,18,10,33,10,2,0,44%,332,431,2,8,12,26,7,2,0
