Match_ID,League,Season,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,Venue Key,VAR Key,Stadium_Capacity,VAR,HomeGoal,AwayGoal,HomeResult,StadiumUtilization,UtilizationBuckets,HomePossession,HomePassesCompleted,HomePassesAttempts,HomeShotsonTarget,HomeShots,HomeFouls,HomeTackles,HomeInterceptions,HomeYellow,HomeRed,AwayPossession,AwayPassesCompleted,AwayPassesAttempts,AwayShotsonTarget,AwayShots,AwayFouls,AwayTackles,AwayInterceptions,AwayYellow,AwayRed
1,Bundesliga,16-17,1,Fri,8/26/2016,20:30 (14:30),Bayern Munich,6-0,Werder Bremen,75000.0,Allianz Arena,Christian Dingert,https://fbref.com/en/matches/cd4ef1df/Bayern-Munich-Werder-Bremen-August-26-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bayern Munich Allianz Arena,Bundesliga 16-17,75000,0,6,0,Win,1.0,Full,71%,692,781,14,28,7,17,17,0,0,30%,241,315,2,4,8,14,19,1,0
2,Bundesliga,16-17,1,Sat,8/27/2016,15:30 (09:30),Dortmund,2-1,Mainz 05,81360.0,Signal Iduna Park,Robert Hartmann,https://fbref.com/en/matches/0a2c80cb/Dortmund-Mainz-05-August-27-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Dortmund Signal Iduna Park,Bundesliga 16-17,81365,0,2,1,Win,0.9999385485159468,75%-99%,74%,627,716,8,17,3,15,21,0,0,26%,157,252,4,12,20,27,25,3,0
3,Bundesliga,16-17,1,Sat,8/27/2016,15:30 (09:30),Hamburger SV,1-1,Ingolstadt 04,50107.0,Volksparkstadion,Marco Fritz,https://fbref.com/en/matches/58ae4021/Hamburger-SV-Ingolstadt-04-August-27-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hamburger SV Volksparkstadion,Bundesliga 16-17,57000,0,1,1,Tie,0.8790701754385964,75%-99%,47%,246,349,1,8,17,20,18,2,0,53%,299,399,5,13,15,17,14,2,0
4,Bundesliga,16-17,1,Sat,8/27/2016,15:30 (09:30),Eint Frankfurt,1-0,Schalke 04,47000.0,Commerzbank-Arena,Wolfgang Stark,https://fbref.com/en/matches/75808fc7/Eintracht-Frankfurt-Schalke-04-August-27-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Eint Frankfurt Commerzbank-Arena,Bundesliga 16-17,51500,0,1,0,Win,0.912621359223301,75%-99%,44%,266,349,4,11,11,12,19,2,1,56%,352,438,3,11,15,19,10,2,0
5,Bundesliga,16-17,1,Sat,8/27/2016,15:30 (09:30),Koln,2-0,Darmstadt 98,50000.0,RheinEnergieSTADION,Patrick Ittrich,https://fbref.com/en/matches/a2d4e20f/Koln-Darmstadt-98-August-27-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Koln RheinEnergieSTADION,Bundesliga 16-17,49698,0,2,0,Win,1.0,Full,59%,419,508,8,21,11,15,15,3,0,41%,249,344,3,12,15,7,14,3,0
6,Bundesliga,16-17,1,Sat,8/27/2016,15:30 (09:30),Augsburg,0-2,Wolfsburg,26172.0,WWK Arena,Sascha Stegemann,https://fbref.com/en/matches/b4a595cd/Augsburg-Wolfsburg-August-27-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Augsburg WWK Arena,Bundesliga 16-17,30660,0,0,2,Loss,0.8536203522504893,75%-99%,46%,313,396,2,13,15,13,10,1,0,54%,391,474,6,12,17,15,9,2,0
7,Bundesliga,16-17,1,Sat,8/27/2016,18:30 (12:30),M'Gladbach,2-1,Leverkusen,52183.0,Stadion im Borussia-Park,Felix Brych,https://fbref.com/en/matches/55b78c20/Monchengladbach-Bayer-Leverkusen-August-27-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,M'Gladbach Stadion im Borussia-Park,Bundesliga 16-17,54057,0,2,1,Win,0.96533288935753,75%-99%,51%,322,429,9,14,11,23,22,3,0,50%,315,420,6,12,16,19,16,3,0
8,Bundesliga,16-17,1,Sun,8/28/2016,15:30 (09:30),Hertha BSC,2-1,Freiburg,41648.0,Olympiastadion Berlin,Benjamin Brand,https://fbref.com/en/matches/45190f62/Hertha-BSC-Freiburg-August-28-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hertha BSC Olympiastadion Berlin,Bundesliga 16-17,74649,0,2,1,Win,0.5579177216037723,50%-74%,55%,482,572,5,15,10,22,17,0,0,45%,384,474,2,8,10,14,17,3,0
9,Bundesliga,16-17,1,Sun,8/28/2016,17:30 (11:30),Hoffenheim,2-2,RB Leipzig,24188.0,PreZero Arena,Tobias Stieler,https://fbref.com/en/matches/c4c261e4/Hoffenheim-RB-Leipzig-August-28-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hoffenheim PreZero Arena,Bundesliga 16-17,30150,0,2,2,Tie,0.8022553897180763,75%-99%,57%,325,442,5,11,12,12,17,2,0,44%,212,334,9,23,14,15,19,4,0
10,Bundesliga,16-17,2,Fri,9/9/2016,20:30 (14:30),Schalke 04,0-2,Bayern Munich,62271.0,Veltins-Arena,Manuel Grafe,https://fbref.com/en/matches/315f5fe0/Schalke-04-Bayern-Munich-September-9-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Schalke 04 Veltins-Arena,Bundesliga 16-17,62271,0,0,2,Loss,1.0,Full,31%,209,305,2,9,13,16,22,2,0,69%,567,667,2,18,12,11,15,4,0
11,Bundesliga,16-17,2,Sat,9/10/2016,15:30 (09:30),Leverkusen,3-1,Hamburger SV,30210.0,BayArena,Tobias Welz,https://fbref.com/en/matches/4629b3cc/Bayer-Leverkusen-Hamburger-SV-September-10-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Leverkusen BayArena,Bundesliga 16-17,30210,0,3,1,Win,1.0,Full,62%,382,487,5,15,13,23,16,2,0,38%,189,299,2,7,20,18,32,1,0
12,Bundesliga,16-17,2,Sat,9/10/2016,15:30 (09:30),Freiburg,3-1,M'Gladbach,24000.0,Schwarzwald-Stadion,Harm Osmers,https://fbref.com/en/matches/6ebe0d4a/Freiburg-Monchengladbach-September-10-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Freiburg Schwarzwald-Stadion,Bundesliga 16-17,24000,0,3,1,Win,1.0,Full,35%,234,319,7,18,17,14,14,2,0,65%,499,595,2,5,11,17,11,2,0
13,Bundesliga,16-17,2,Sat,9/10/2016,15:30 (09:30),Wolfsburg,0-0,Koln,29067.0,Volkswagen Arena,Guido Winkmann,https://fbref.com/en/matches/7a8555cc/Wolfsburg-Koln-September-10-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Wolfsburg Volkswagen Arena,Bundesliga 16-17,30000,0,0,0,Tie,0.9689,75%-99%,66%,413,494,4,18,13,11,12,2,0,34%,176,260,9,16,14,17,15,3,0
14,Bundesliga,16-17,2,Sat,9/10/2016,15:30 (09:30),Ingolstadt 04,0-2,Hertha BSC,14100.0,Audi-Sportpark,Jochen Drees,https://fbref.com/en/matches/dd9f6c92/Ingolstadt-04-Hertha-BSC-September-10-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Ingolstadt 04 Audi-Sportpark,Bundesliga 16-17,15000,0,0,2,Loss,0.94,75%-99%,59%,396,507,5,11,13,16,23,3,0,41%,252,359,6,7,20,24,26,1,0
15,Bundesliga,16-17,2,Sat,9/10/2016,15:30 (09:30),Darmstadt 98,1-0,Eint Frankfurt,17000.0,Jonathan-Heimes-Stadion am Bollenfalltor,Felix Zwayer,https://fbref.com/en/matches/ea76f2be/Darmstadt-98-Eintracht-Frankfurt-September-10-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Darmstadt 98 Jonathan-Heimes-Stadion am Bollenfalltor,Bundesliga 16-17,17000,0,1,0,Win,1.0,Full,23%,120,203,2,8,16,18,19,1,0,78%,634,717,3,14,13,9,10,2,0
16,Bundesliga,16-17,2,Sat,9/10/2016,18:30 (12:30),RB Leipzig,1-0,Dortmund,42558.0,Red Bull Arena,Wolfgang Stark,https://fbref.com/en/matches/793a1849/RB-Leipzig-Dortmund-September-10-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,RB Leipzig Red Bull Arena,Bundesliga 16-17,42558,0,1,0,Win,1.0,Full,34%,198,304,4,10,16,15,25,2,0,66%,488,588,1,8,10,14,18,2,0
17,Bundesliga,16-17,2,Sun,9/11/2016,15:30 (09:30),Werder Bremen,1-2,Augsburg,39430.0,Weserstadion,Daniel Siebert,https://fbref.com/en/matches/03144581/Werder-Bremen-Augsburg-September-11-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Werder Bremen Weserstadion,Bundesliga 16-17,42100,0,1,2,Loss,0.936579572446556,75%-99%,53%,293,398,1,10,14,20,15,2,0,47%,257,359,5,18,28,14,24,3,0
18,Bundesliga,16-17,2,Sun,9/11/2016,17:30 (11:30),Mainz 05,4-4,Hoffenheim,27408.0,Opel Arena,Markus Schmidt,https://fbref.com/en/matches/2a1b832d/Mainz-05-Hoffenheim-September-11-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Mainz 05 Opel Arena,Bundesliga 16-17,34000,0,4,4,Tie,0.8061176470588235,75%-99%,30%,144,234,6,12,19,16,33,1,1,70%,458,553,5,20,16,15,13,3,0
19,Bundesliga,16-17,3,Fri,9/16/2016,20:30 (14:30),Koln,3-0,Freiburg,47200.0,RheinEnergieSTADION,Felix Zwayer,https://fbref.com/en/matches/2f2d28e4/Koln-Freiburg-September-16-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Koln RheinEnergieSTADION,Bundesliga 16-17,49698,0,3,0,Win,0.9497364079037386,75%-99%,35%,228,311,3,9,12,18,14,1,0,65%,479,582,9,17,10,20,9,1,0
20,Bundesliga,16-17,3,Sat,9/17/2016,15:30 (09:30),Bayern Munich,3-1,Ingolstadt 04,75000.0,Allianz Arena,Patrick Ittrich,https://fbref.com/en/matches/0f9d50d6/Bayern-Munich-Ingolstadt-04-September-17-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bayern Munich Allianz Arena,Bundesliga 16-17,75000,0,3,1,Win,1.0,Full,69%,540,632,5,10,18,13,13,1,0,31%,179,272,5,13,17,24,25,2,0
21,Bundesliga,16-17,3,Sat,9/17/2016,15:30 (09:30),Dortmund,6-0,Darmstadt 98,81360.0,Signal Iduna Park,Benjamin Brand,https://fbref.com/en/matches/3d0a5cdb/Dortmund-Darmstadt-98-September-17-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Dortmund Signal Iduna Park,Bundesliga 16-17,81365,0,6,0,Win,0.9999385485159468,75%-99%,79%,696,760,14,22,8,9,6,0,0,21%,129,198,1,5,16,19,23,5,1
22,Bundesliga,16-17,3,Sat,9/17/2016,15:30 (09:30),Hamburger SV,0-4,RB Leipzig,52998.0,Volksparkstadion,Robert Kampka,https://fbref.com/en/matches/c8b133fd/Hamburger-SV-RB-Leipzig-September-17-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hamburger SV Volksparkstadion,Bundesliga 16-17,57000,0,0,4,Loss,0.9297894736842104,75%-99%,63%,397,508,2,14,17,12,27,5,0,37%,213,314,6,13,13,29,16,1,0
23,Bundesliga,16-17,3,Sat,9/17/2016,15:30 (09:30),Eint Frankfurt,2-1,Leverkusen,43000.0,Commerzbank-Arena,Christian Dingert,https://fbref.com/en/matches/e558ac70/Eintracht-Frankfurt-Bayer-Leverkusen-September-17-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Eint Frankfurt Commerzbank-Arena,Bundesliga 16-17,51500,0,2,1,Win,0.8349514563106796,75%-99%,40%,248,347,8,17,22,22,30,3,0,60%,424,525,3,8,14,19,18,0,0
24,Bundesliga,16-17,3,Sat,9/17/2016,15:30 (09:30),Hoffenheim,0-0,Wolfsburg,23295.0,PreZero Arena,Gunter Perl,https://fbref.com/en/matches/f3552211/Hoffenheim-Wolfsburg-September-17-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hoffenheim PreZero Arena,Bundesliga 16-17,30150,0,0,0,Tie,0.7726368159203979,75%-99%,49%,319,395,5,20,17,21,23,2,0,51%,325,397,9,20,18,15,15,1,0
25,Bundesliga,16-17,3,Sat,9/17/2016,18:30 (12:30),M'Gladbach,4-1,Werder Bremen,54014.0,Stadion im Borussia-Park,Tobias Stieler,https://fbref.com/en/matches/539cf0a1/Monchengladbach-Werder-Bremen-September-17-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,M'Gladbach Stadion im Borussia-Park,Bundesliga 16-17,54057,0,4,1,Win,0.9992045433523872,75%-99%,62%,534,619,7,15,9,21,8,0,0,38%,295,374,5,9,19,14,16,3,1
26,Bundesliga,16-17,3,Sun,9/18/2016,15:30 (09:30),Augsburg,1-3,Mainz 05,26115.0,WWK Arena,Bastian Dankert,https://fbref.com/en/matches/4e7fea6b/Augsburg-Mainz-05-September-18-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Augsburg WWK Arena,Bundesliga 16-17,30660,0,1,3,Loss,0.8517612524461841,75%-99%,53%,316,424,5,12,15,22,25,1,0,47%,256,368,6,11,16,14,11,2,1
27,Bundesliga,16-17,3,Sun,9/18/2016,17:30 (11:30),Hertha BSC,2-0,Schalke 04,49251.0,Olympiastadion Berlin,Deniz Aytekin,https://fbref.com/en/matches/97b99d95/Hertha-BSC-Schalke-04-September-18-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hertha BSC Olympiastadion Berlin,Bundesliga 16-17,74649,0,2,0,Win,0.6597677128963549,50%-74%,49%,341,455,2,8,12,17,18,1,0,51%,361,467,5,11,17,20,19,1,0
28,Bundesliga,16-17,4,Tue,9/20/2016,20:00 (14:00),Darmstadt 98,1-1,Hoffenheim,15800.0,Jonathan-Heimes-Stadion am Bollenfalltor,Frank Willenborg,https://fbref.com/en/matches/570fb18b/Darmstadt-98-Hoffenheim-September-20-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Darmstadt 98 Jonathan-Heimes-Stadion am Bollenfalltor,Bundesliga 16-17,17000,0,1,1,Tie,0.9294117647058824,75%-99%,29%,154,252,3,12,16,9,20,1,0,71%,546,659,4,15,18,9,20,1,0
29,Bundesliga,16-17,4,Tue,9/20/2016,20:00 (14:00),Wolfsburg,1-5,Dortmund,30000.0,Volkswagen Arena,Daniel Siebert,https://fbref.com/en/matches/9844a316/Wolfsburg-Dortmund-September-20-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Wolfsburg Volkswagen Arena,Bundesliga 16-17,30000,0,1,5,Loss,1.0,Full,50%,424,494,9,16,15,14,19,2,0,50%,422,504,9,10,12,21,9,0,0
30,Bundesliga,16-17,4,Tue,9/20/2016,20:00 (14:00),Freiburg,1-0,Hamburger SV,24000.0,Schwarzwald-Stadion,Markus Schmidt,https://fbref.com/en/matches/d88e219a/Freiburg-Hamburger-SV-September-20-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Freiburg Schwarzwald-Stadion,Bundesliga 16-17,24000,0,1,0,Win,1.0,Full,49%,292,395,5,20,17,18,12,1,0,51%,327,420,0,8,17,25,8,0,0
31,Bundesliga,16-17,4,Tue,9/20/2016,20:00 (14:00),Ingolstadt 04,0-2,Eint Frankfurt,14259.0,Audi-Sportpark,Sascha Stegemann,https://fbref.com/en/matches/fff18f72/Ingolstadt-04-Eintracht-Frankfurt-September-20-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Ingolstadt 04 Audi-Sportpark,Bundesliga 16-17,15000,0,0,2,Loss,0.9506,75%-99%,57%,265,413,3,13,20,10,25,0,0,44%,176,316,6,9,19,18,29,1,0
32,Bundesliga,16-17,4,Wed,9/21/2016,20:00 (14:00),Schalke 04,1-3,Koln,60876.0,Veltins-Arena,Robert Hartmann,https://fbref.com/en/matches/367308b3/Schalke-04-Koln-September-21-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Schalke 04 Veltins-Arena,Bundesliga 16-17,62271,0,1,3,Loss,0.9775979187743894,75%-99%,67%,522,607,8,17,17,18,15,2,0,33%,213,298,5,9,9,20,16,1,0
33,Bundesliga,16-17,4,Wed,9/21/2016,20:00 (14:00),Bayern Munich,3-0,Hertha BSC,75000.0,Allianz Arena,Marco Fritz,https://fbref.com/en/matches/4e797276/Bayern-Munich-Hertha-BSC-September-21-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bayern Munich Allianz Arena,Bundesliga 16-17,75000,0,3,0,Win,1.0,Full,76%,788,880,7,16,9,12,17,1,0,24%,194,277,2,3,9,15,32,0,0
34,Bundesliga,16-17,4,Wed,9/21/2016,20:00 (14:00),Leverkusen,0-0,Augsburg,24097.0,BayArena,Jochen Drees,https://fbref.com/en/matches/7c957c04/Bayer-Leverkusen-Augsburg-September-21-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Leverkusen BayArena,Bundesliga 16-17,30210,0,0,0,Tie,0.7976497848394571,75%-99%,72%,561,687,6,14,14,14,14,0,0,28%,154,265,2,5,16,32,31,2,0
35,Bundesliga,16-17,4,Wed,9/21/2016,20:00 (14:00),Werder Bremen,1-2,Mainz 05,37108.0,Weserstadion,Wolfgang Stark,https://fbref.com/en/matches/9526d976/Werder-Bremen-Mainz-05-September-21-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Werder Bremen Weserstadion,Bundesliga 16-17,42100,0,1,2,Loss,0.8814251781472684,75%-99%,40%,231,334,7,13,15,17,30,2,0,61%,373,492,6,13,14,15,23,2,0
36,Bundesliga,16-17,4,Wed,9/21/2016,20:00 (14:00),RB Leipzig,1-1,M'Gladbach,42558.0,Red Bull Arena,Manuel Grafe,https://fbref.com/en/matches/b17f1926/RB-Leipzig-Monchengladbach-September-21-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,RB Leipzig Red Bull Arena,Bundesliga 16-17,42558,0,1,1,Tie,1.0,Full,43%,266,415,5,9,15,18,17,1,0,57%,410,551,1,3,16,16,30,2,0
37,Bundesliga,16-17,5,Fri,9/23/2016,20:30 (14:30),Dortmund,3-1,Freiburg,80800.0,Signal Iduna Park,Christian Dingert,https://fbref.com/en/matches/d091feb4/Dortmund-Freiburg-September-23-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Dortmund Signal Iduna Park,Bundesliga 16-17,81365,0,3,1,Win,0.9930559823019726,75%-99%,71%,531,622,5,24,8,16,15,2,0,29%,157,253,5,9,27,19,18,3,0
38,Bundesliga,16-17,5,Sat,9/24/2016,15:30 (09:30),Eint Frankfurt,3-3,Hertha BSC,45000.0,Commerzbank-Arena,Felix Brych,https://fbref.com/en/matches/30d4791b/Eintracht-Frankfurt-Hertha-BSC-September-24-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Eint Frankfurt Commerzbank-Arena,Bundesliga 16-17,51500,0,3,3,Tie,0.8737864077669902,75%-99%,57%,445,526,4,11,15,14,19,4,0,43%,315,410,4,6,13,25,18,2,0
39,Bundesliga,16-17,5,Sat,9/24/2016,15:30 (09:30),Augsburg,1-0,Darmstadt 98,28113.0,WWK Arena,Guido Winkmann,https://fbref.com/en/matches/561caacb/Augsburg-Darmstadt-98-September-24-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Augsburg WWK Arena,Bundesliga 16-17,30660,0,1,0,Win,0.9169275929549904,75%-99%,67%,513,608,6,19,7,14,21,2,0,34%,167,297,0,5,14,23,15,2,1
40,Bundesliga,16-17,5,Sat,9/24/2016,15:30 (09:30),Hamburger SV,0-1,Bayern Munich,57000.0,Volksparkstadion,Felix Zwayer,https://fbref.com/en/matches/9a6c92ce/Hamburger-SV-Bayern-Munich-September-24-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hamburger SV Volksparkstadion,Bundesliga 16-17,57000,0,0,1,Loss,1.0,Full,31%,183,269,1,7,17,23,19,2,0,69%,521,613,8,17,12,19,19,3,0
41,Bundesliga,16-17,5,Sat,9/24/2016,15:30 (09:30),M'Gladbach,2-0,Ingolstadt 04,50112.0,Stadion im Borussia-Park,Bastian Dankert,https://fbref.com/en/matches/b1d386e6/Monchengladbach-Ingolstadt-04-September-24-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,M'Gladbach Stadion im Borussia-Park,Bundesliga 16-17,54057,0,2,0,Win,0.9270214773294856,75%-99%,55%,411,537,5,7,24,24,20,2,0,45%,293,425,2,9,14,24,24,3,0
42,Bundesliga,16-17,5,Sat,9/24/2016,15:30 (09:30),Mainz 05,2-3,Leverkusen,25274.0,Opel Arena,Gunter Perl,https://fbref.com/en/matches/b459a01b/Mainz-05-Bayer-Leverkusen-September-24-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Mainz 05 Opel Arena,Bundesliga 16-17,34000,0,2,3,Loss,0.7433529411764705,50%-74%,38%,157,292,5,9,12,12,28,3,0,62%,370,496,6,16,14,17,20,2,0
43,Bundesliga,16-17,5,Sat,9/24/2016,18:30 (12:30),Werder Bremen,2-1,Wolfsburg,40153.0,Weserstadion,Deniz Aytekin,https://fbref.com/en/matches/b5c66524/Werder-Bremen-Wolfsburg-September-24-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Werder Bremen Weserstadion,Bundesliga 16-17,42100,0,2,1,Win,0.9537529691211402,75%-99%,39%,245,327,4,17,17,16,19,1,0,61%,425,526,3,11,14,24,10,3,0
44,Bundesliga,16-17,5,Sun,9/25/2016,15:30 (09:30),Hoffenheim,2-1,Schalke 04,29288.0,PreZero Arena,Tobias Welz,https://fbref.com/en/matches/d732e6dc/Hoffenheim-Schalke-04-September-25-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hoffenheim PreZero Arena,Bundesliga 16-17,30150,0,2,1,Win,0.9714096185737976,75%-99%,43%,307,410,2,14,11,20,20,1,0,57%,441,529,5,13,14,19,25,1,0
45,Bundesliga,16-17,5,Sun,9/25/2016,17:45 (11:45),Koln,1-1,RB Leipzig,48500.0,RheinEnergieSTADION,Benjamin Cortus,https://fbref.com/en/matches/e06dea7c/Koln-RB-Leipzig-September-25-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Koln RheinEnergieSTADION,Bundesliga 16-17,49698,0,1,1,Tie,0.9758944021892229,75%-99%,46%,285,396,2,10,10,14,22,1,0,55%,352,476,2,12,16,17,14,2,0
46,Bundesliga,16-17,6,Fri,9/30/2016,20:30 (14:30),RB Leipzig,2-1,Augsburg,35721.0,Red Bull Arena,Harm Osmers,https://fbref.com/en/matches/c1f3d94f/RB-Leipzig-Augsburg-September-30-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,RB Leipzig Red Bull Arena,Bundesliga 16-17,42558,0,2,1,Win,0.839348653602143,75%-99%,57%,461,576,10,17,15,22,20,0,0,43%,323,436,2,6,12,16,36,3,0
47,Bundesliga,16-17,6,Sat,10/1/2016,15:30 (09:30),Bayern Munich,1-1,Koln,75000.0,Allianz Arena,Daniel Siebert,https://fbref.com/en/matches/24f1dbaf/Bayern-Munich-Koln-October-1-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bayern Munich Allianz Arena,Bundesliga 16-17,75000,0,1,1,Tie,1.0,Full,68%,614,694,3,26,4,10,14,1,0,32%,237,324,2,5,12,19,22,2,0
48,Bundesliga,16-17,6,Sat,10/1/2016,15:30 (09:30),Ingolstadt 04,1-2,Hoffenheim,13844.0,Audi-Sportpark,Robert Kampka,https://fbref.com/en/matches/33783801/Ingolstadt-04-Hoffenheim-October-1-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Ingolstadt 04 Audi-Sportpark,Bundesliga 16-17,15000,0,1,2,Loss,0.9229333333333334,75%-99%,52%,308,438,5,18,22,25,14,1,0,48%,323,421,9,20,22,20,19,2,0
49,Bundesliga,16-17,6,Sat,10/1/2016,15:30 (09:30),Hertha BSC,2-0,Hamburger SV,57656.0,Olympiastadion Berlin,Guido Winkmann,https://fbref.com/en/matches/a2b164e3/Hertha-BSC-Hamburger-SV-October-1-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Hertha BSC Olympiastadion Berlin,Bundesliga 16-17,74649,0,2,0,Win,0.77236131763319,75%-99%,42%,261,376,5,14,11,15,25,2,0,58%,411,523,3,16,20,18,19,6,0
50,Bundesliga,16-17,6,Sat,10/1/2016,15:30 (09:30),Darmstadt 98,2-2,Werder Bremen,17000.0,Jonathan-Heimes-Stadion am Bollenfalltor,Jochen Drees,https://fbref.com/en/matches/ace7dcea/Darmstadt-98-Werder-Bremen-October-1-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Darmstadt 98 Jonathan-Heimes-Stadion am Bollenfalltor,Bundesliga 16-17,17000,0,2,2,Tie,1.0,Full,40%,155,250,2,9,18,22,15,2,0,60%,289,389,7,15,20,6,20,1,0
51,Bundesliga,16-17,6,Sat,10/1/2016,15:30 (09:30),Freiburg,1-0,Eint Frankfurt,24000.0,Schwarzwald-Stadion,Marco Fritz,https://fbref.com/en/matches/f367f926/Freiburg-Eintracht-Frankfurt-October-1-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Freiburg Schwarzwald-Stadion,Bundesliga 16-17,24000,0,1,0,Win,1.0,Full,37%,189,307,3,11,12,17,16,4,0,63%,431,525,3,14,13,12,26,3,0
52,Bundesliga,16-17,6,Sat,10/1/2016,18:30 (12:30),Leverkusen,2-0,Dortmund,30210.0,BayArena,Manuel Grafe,https://fbref.com/en/matches/26e1c416/Bayer-Leverkusen-Dortmund-October-1-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Leverkusen BayArena,Bundesliga 16-17,30210,0,2,0,Win,1.0,Full,30%,196,300,6,11,21,33,27,5,0,70%,599,706,4,10,7,12,21,1,0
53,Bundesliga,16-17,6,Sun,10/2/2016,15:30 (09:30),Wolfsburg,0-0,Mainz 05,25876.0,Volkswagen Arena,Benjamin Brand,https://fbref.com/en/matches/6c915cbd/Wolfsburg-Mainz-05-October-2-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Wolfsburg Volkswagen Arena,Bundesliga 16-17,30000,0,0,0,Tie,0.8625333333333334,75%-99%,60%,465,561,3,19,10,17,16,0,0,40%,281,382,2,8,7,23,21,0,0
54,Bundesliga,16-17,6,Sun,10/2/2016,17:30 (11:30),Schalke 04,4-0,M'Gladbach,62271.0,Veltins-Arena,Sascha Stegemann,https://fbref.com/en/matches/af663b73/Schalke-04-Monchengladbach-October-2-2016-Bundesliga?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Schalke 04 Veltins-Arena,Bundesliga 16-17,62271,0,4,0,Win,1.0,Full,28%,233,302,8,15,11,16,28,0,0,72%,710,812,4,12,10,23,12,0,0
