Match_ID,League,Season,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,Venue Key,VAR Key,Stadium_Capacity,VAR,HomeGoal,AwayGoal,HomeResult,StadiumUtilization,UtilizationBuckets,HomePossession,HomePassesCompleted,HomePassesAttempts,HomeShotsonTarget,HomeShots,HomeFouls,HomeTackles,HomeInterceptions,HomeYellow,HomeRed,AwayPossession,AwayPassesCompleted,AwayPassesAttempts,AwayShotsonTarget,AwayShots,AwayFouls,AwayTackles,AwayInterceptions,AwayYellow,AwayRed
7231,SerieA,16-17,1,Sat,2016-08-20,18:00 (12:00),Roma,4-0,Udinese,30940.0,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/9506893e/Roma-Udinese-August-20-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Roma Stadio Olimpico,SerieA 16-17,70634,0,4,0,Win,0.4380326754820625,25%-49%,72%,519,578,9,25,8,8,14,0,0,28%,151,204,1,11,14,9,16,2,0
7232,SerieA,16-17,1,Sat,2016-08-20,20:45 (14:45),Juventus,2-1,Fiorentina,40184.0,Allianz Stadium,Davide Massa,https://fbref.com/en/matches/35fb08e0/Juventus-Fiorentina-August-20-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Juventus Allianz Stadium,SerieA 16-17,41507,0,2,1,Win,0.9681258582889634,75%-99%,54%,495,560,4,19,11,20,10,1,0,46%,422,499,1,4,16,9,6,3,0
7233,SerieA,16-17,1,Sun,2016-08-21,18:00 (12:00),Milan,3-2,Torino,32254.0,Stadio Giuseppe Meazza,Antonio Damato,https://fbref.com/en/matches/4c8ba0bf/Milan-Torino-August-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Milan Stadio Giuseppe Meazza,SerieA 16-17,75923,0,3,2,Win,0.4248251517985327,25%-49%,51%,276,348,5,11,13,21,3,1,1,49%,260,318,4,21,20,15,8,3,0
7234,SerieA,16-17,1,Sun,2016-08-21,20:45 (14:45),Atalanta,3-4,Lazio,14710.0,Stadio Atleti Azzurri d'Italia,Luca Banti,https://fbref.com/en/matches/450cd04c/Atalanta-Lazio-August-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Atalanta Stadio Atleti Azzurri d'Italia,SerieA 16-17,25000,0,3,4,Loss,0.5884,50%-74%,70%,525,605,6,18,5,14,13,2,0,30%,184,266,6,11,16,19,15,2,0
7235,SerieA,16-17,1,Sun,2016-08-21,20:45 (14:45),Palermo,0-1,Sassuolo,12935.0,Stadio Renzo Barbera,Luca Pairetto,https://fbref.com/en/matches/4e14d321/Palermo-Sassuolo-August-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Palermo Stadio Renzo Barbera,SerieA 16-17,36349,0,0,1,Loss,0.3558557319321027,25%-49%,41%,290,381,2,7,19,30,17,2,1,59%,479,572,8,22,15,18,15,2,0
7236,SerieA,16-17,1,Sun,2016-08-21,20:45 (14:45),Genoa,3-1,Cagliari,20443.0,Stadio Comunale Luigi Ferraris,Daniele Orsato,https://fbref.com/en/matches/8917654e/Genoa-Cagliari-August-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Genoa Stadio Comunale Luigi Ferraris,SerieA 16-17,36600,0,3,1,Win,0.558551912568306,50%-74%,71%,491,554,6,22,13,21,18,4,0,29%,154,232,3,4,10,28,17,3,0
7237,SerieA,16-17,1,Sun,2016-08-21,20:45 (14:45),Pescara,2-2,Napoli,16758.0,Stadio Adriatico-Giovanni Cornacchia,Piero Giacomelli,https://fbref.com/en/matches/9f2b418a/Pescara-Napoli-August-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Pescara Stadio Adriatico-Giovanni Cornacchia,SerieA 16-17,20476,0,2,2,Tie,0.8184215667122485,75%-99%,42%,391,470,3,10,10,12,14,3,0,58%,555,619,4,22,12,18,11,2,0
7238,SerieA,16-17,1,Sun,2016-08-21,20:45 (14:45),Bologna,1-0,Crotone,18396.0,Stadio Renato Dall'Ara,Claudio Gavillucci,https://fbref.com/en/matches/e92b9160/Bologna-Crotone-August-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bologna Stadio Renato Dall'Ara,SerieA 16-17,36462,0,1,0,Win,0.5045252591739345,50%-74%,47%,354,437,6,20,7,15,23,1,0,53%,394,489,0,5,17,16,11,1,0
7239,SerieA,16-17,1,Sun,2016-08-21,20:45 (14:45),Chievo,2-0,Inter,24000.0,Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,https://fbref.com/en/matches/f25666d8/Chievo-Internazionale-August-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Chievo Stadio Marc'Antonio Bentegodi,SerieA 16-17,38402,0,2,0,Win,0.6249674496119993,50%-74%,34%,230,310,4,12,15,17,18,2,0,66%,508,589,3,13,13,19,20,4,0
7240,SerieA,16-17,1,Sun,2016-08-21,20:45 (14:45),Empoli,0-1,Sampdoria,8000.0,Stadio Carlo Castellani,Maurizio Mariani,https://fbref.com/en/matches/f526ddb8/Empoli-Sampdoria-August-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Empoli Stadio Carlo Castellani,SerieA 16-17,16800,0,0,1,Loss,0.4761904761904762,25%-49%,53%,380,489,3,8,17,15,8,3,1,47%,326,434,6,16,32,26,12,4,0
7241,SerieA,16-17,2,Sat,2016-08-27,18:00 (12:00),Lazio,0-1,Juventus,35000.0,Stadio Olimpico,Marco Guida,https://fbref.com/en/matches/0dab68ce/Lazio-Juventus-August-27-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Lazio Stadio Olimpico,SerieA 16-17,70634,0,0,1,Loss,0.4955120763371748,25%-49%,53%,440,551,1,6,16,25,15,1,0,47%,408,485,5,13,5,20,25,2,0
7242,SerieA,16-17,2,Sat,2016-08-27,20:45 (14:45),Napoli,4-2,Milan,27231.0,Stadio San Paolo,Paolo Valeri,https://fbref.com/en/matches/bc929d65/Napoli-Milan-August-27-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Napoli Stadio San Paolo,SerieA 16-17,54726,0,4,2,Win,0.497587983773709,25%-49%,58%,486,567,8,17,13,7,12,5,0,42%,325,406,3,12,15,8,12,4,1
7243,SerieA,16-17,2,Sun,2016-08-28,18:00 (12:00),Inter,1-1,Palermo,40527.0,Stadio Giuseppe Meazza,Carmine Russo,https://fbref.com/en/matches/fb747d68/Internazionale-Palermo-August-28-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Inter Stadio Giuseppe Meazza,SerieA 16-17,75923,0,1,1,Tie,0.5337908143777248,50%-74%,68%,459,542,5,22,16,24,12,1,0,32%,179,260,3,7,24,20,26,5,0
7244,SerieA,16-17,2,Sun,2016-08-28,20:45 (14:45),Udinese,2-0,Empoli,13239.0,Dacia Arena,Fabio Maresca,https://fbref.com/en/matches/051487ca/Udinese-Empoli-August-28-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Udinese Dacia Arena,SerieA 16-17,25144,0,2,0,Win,0.5265272033089405,50%-74%,39%,222,309,3,11,15,23,12,3,0,61%,416,502,4,13,19,20,9,3,1
7245,SerieA,16-17,2,Sun,2016-08-28,20:45 (14:45),Crotone,1-3,Genoa,821.0,Stadio Adriatico-Giovanni Cornacchia,Nicola Rizzoli,https://fbref.com/en/matches/2ab481df/Crotone-Genoa-August-28-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Crotone Stadio Adriatico-Giovanni Cornacchia,SerieA 16-17,20476,0,1,3,Loss,0.0400957218206681,.01%-24%,46%,265,383,3,11,16,15,19,2,0,54%,351,452,8,18,17,13,17,2,0
7246,SerieA,16-17,2,Sun,2016-08-28,20:45 (14:45),Sampdoria,2-1,Atalanta,19045.0,Stadio Comunale Luigi Ferraris,Daniele Doveri,https://fbref.com/en/matches/421f3701/Sampdoria-Atalanta-August-28-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Sampdoria Stadio Comunale Luigi Ferraris,SerieA 16-17,36599,0,2,1,Win,0.5203694090002459,50%-74%,57%,482,557,4,8,13,20,13,1,0,43%,341,404,1,7,16,14,32,5,1
7248,SerieA,16-17,2,Sun,2016-08-28,20:45 (14:45),Torino,5-1,Bologna,17077.0,Stadio Olimpico di Torino,Gianluca Rocchi,https://fbref.com/en/matches/f7c29ec9/Torino-Bologna-August-28-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Torino Stadio Olimpico di Torino,SerieA 16-17,27958,0,5,1,Win,0.6108090707489806,50%-74%,48%,323,395,11,20,14,21,16,1,0,52%,357,423,2,10,12,20,6,2,0
7249,SerieA,16-17,2,Sun,2016-08-28,20:45 (14:45),Fiorentina,1-0,Chievo,32304.0,Stadio Artemio Franchi,Michael Fabbri,https://fbref.com/en/matches/f8109fde/Fiorentina-Chievo-August-28-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Fiorentina Stadio Artemio Franchi,SerieA 16-17,45000,0,1,0,Win,0.7178666666666667,50%-74%,59%,491,577,4,13,8,9,12,0,0,41%,303,387,2,9,16,14,24,2,0
7250,SerieA,16-17,2,Sun,2016-08-28,20:45 (14:45),Cagliari,2-2,Roma,15406.0,Stadio Sant'Elia,Paolo Mazzoleni,https://fbref.com/en/matches/f8ea2f47/Cagliari-Roma-August-28-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Cagliari Stadio Sant'Elia,SerieA 16-17,16000,0,2,2,Tie,0.962875,75%-99%,49%,379,452,7,19,21,11,16,3,0,51%,399,495,7,21,9,12,7,1,0
7251,SerieA,16-17,3,Sat,2016-09-10,18:00 (12:00),Juventus,3-1,Sassuolo,39040.0,Allianz Stadium,Marco Di Bello,https://fbref.com/en/matches/b2a3da4a/Juventus-Sassuolo-September-10-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Juventus Allianz Stadium,SerieA 16-17,41507,0,3,1,Win,0.9405642421760184,75%-99%,69%,556,640,10,23,10,13,14,1,0,31%,194,293,3,9,12,12,25,2,0
7252,SerieA,16-17,3,Sat,2016-09-10,20:45 (14:45),Palermo,0-3,Napoli,10961.0,Stadio Renzo Barbera,Davide Massa,https://fbref.com/en/matches/f9934cd7/Palermo-Napoli-September-10-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Palermo Stadio Renzo Barbera,SerieA 16-17,36349,0,0,3,Loss,0.3015488734215522,25%-49%,39%,417,486,1,5,14,13,12,0,0,61%,693,757,7,17,7,18,10,0,0
7253,SerieA,16-17,3,Sun,2016-09-11,12:30 (06:30),Bologna,2-1,Cagliari,17903.0,Stadio Renato Dall'Ara,Rosario Abisso,https://fbref.com/en/matches/d53b8830/Bologna-Cagliari-September-11-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bologna Stadio Renato Dall'Ara,SerieA 16-17,36462,0,2,1,Win,0.4910043332784817,25%-49%,46%,309,378,10,17,13,10,23,1,0,54%,366,449,5,11,9,13,13,3,1
7254,SerieA,16-17,3,Sun,2016-09-11,15:00 (09:00),Milan,0-1,Udinese,28303.0,Stadio Giuseppe Meazza,Giampaolo Calvarese,https://fbref.com/en/matches/02e0c4c5/Milan-Udinese-September-11-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Milan Stadio Giuseppe Meazza,SerieA 16-17,75923,0,0,1,Loss,0.37278558539572987,25%-49%,64%,446,500,2,14,10,18,11,1,0,36%,215,279,2,10,9,16,16,5,0
7255,SerieA,16-17,3,Sun,2016-09-11,15:00 (09:00),Chievo,1-1,Lazio,10000.0,Stadio Marc'Antonio Bentegodi,Daniele Orsato,https://fbref.com/en/matches/38a75ca8/Chievo-Lazio-September-11-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Chievo Stadio Marc'Antonio Bentegodi,SerieA 16-17,38402,0,1,1,Tie,0.2604031040049997,25%-49%,52%,373,469,4,7,14,17,20,2,0,48%,339,435,3,11,15,14,15,5,0
7256,SerieA,16-17,3,Sun,2016-09-11,15:00 (09:00),Roma,3-2,Sampdoria,27630.0,Stadio Olimpico,Piero Giacomelli,https://fbref.com/en/matches/397d72d3/Roma-Sampdoria-September-11-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Roma Stadio Olimpico,SerieA 16-17,70634,0,3,2,Win,0.39117139054846106,25%-49%,59%,432,535,8,24,12,30,14,3,0,41%,280,370,7,12,13,19,16,1,0
7257,SerieA,16-17,3,Sun,2016-09-11,15:00 (09:00),Atalanta,2-1,Torino,14925.0,Stadio Atleti Azzurri d'Italia,Maurizio Mariani,https://fbref.com/en/matches/613afe65/Atalanta-Torino-September-11-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Atalanta Stadio Atleti Azzurri d'Italia,SerieA 16-17,25000,0,2,1,Win,0.597,50%-74%,49%,242,314,3,22,16,8,13,2,0,51%,266,342,7,14,20,13,14,2,0
7258,SerieA,16-17,3,Sun,2016-09-11,20:45 (14:45),Pescara,1-2,Inter,20088.0,Stadio Adriatico-Giovanni Cornacchia,Antonio Damato,https://fbref.com/en/matches/0bc33c28/Pescara-Internazionale-September-11-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Pescara Stadio Adriatico-Giovanni Cornacchia,SerieA 16-17,20476,0,1,2,Loss,0.9810509865208048,75%-99%,37%,285,370,5,10,14,16,9,1,0,63%,532,617,7,22,10,16,23,1,0
7259,SerieA,16-17,3,Mon,2016-09-12,20:45 (14:45),Empoli,2-1,Crotone,7678.0,Stadio Carlo Castellani,Paolo Valeri,https://fbref.com/en/matches/dc2c6282/Empoli-Crotone-September-12-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Empoli Stadio Carlo Castellani,SerieA 16-17,16800,0,2,1,Win,0.4570238095238095,25%-49%,55%,381,474,5,13,16,12,14,1,0,46%,282,401,2,6,20,22,16,2,1
7260,SerieA,16-17,4,Fri,2016-09-16,20:45 (14:45),Sampdoria,0-1,Milan,19708.0,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,https://fbref.com/en/matches/96c802c5/Sampdoria-Milan-September-16-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Sampdoria Stadio Comunale Luigi Ferraris,SerieA 16-17,36599,0,0,1,Loss,0.5384846580507664,50%-74%,52%,339,423,3,13,12,28,10,2,0,48%,308,388,3,10,16,19,4,3,0
7261,SerieA,16-17,4,Sat,2016-09-17,18:00 (12:00),Lazio,3-0,Pescara,12000.0,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/445980c2/Lazio-Pescara-September-17-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Lazio Stadio Olimpico,SerieA 16-17,70634,0,3,0,Win,0.1698898547441742,.01%-24%,55%,366,442,11,23,12,27,17,2,0,45%,293,372,3,10,14,10,16,2,0
7262,SerieA,16-17,4,Sat,2016-09-17,20:45 (14:45),Napoli,3-1,Bologna,21083.0,Stadio San Paolo,Daniele Doveri,https://fbref.com/en/matches/892b457e/Napoli-Bologna-September-17-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Napoli Stadio San Paolo,SerieA 16-17,54726,0,3,1,Win,0.3852465007491869,25%-49%,62%,640,705,10,21,11,10,13,0,0,39%,353,433,4,10,7,13,16,1,1
7263,SerieA,16-17,4,Sun,2016-09-18,12:30 (06:30),Udinese,1-2,Chievo,5878.0,Dacia Arena,Luca Pairetto,https://fbref.com/en/matches/a8380f98/Udinese-Chievo-September-18-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Udinese Dacia Arena,SerieA 16-17,25144,0,1,2,Loss,0.2337734648425072,.01%-24%,34%,192,281,4,8,16,16,12,3,0,66%,473,553,7,21,19,14,6,4,0
7264,SerieA,16-17,4,Sun,2016-09-18,15:00 (09:00),Sassuolo,2-0,Genoa,10134.0,Stadio Citta del Tricolore,Claudio Gavillucci,https://fbref.com/en/matches/000cff5e/Sassuolo-Genoa-September-18-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Sassuolo Stadio Citta del Tricolore,SerieA 16-17,23717,0,2,0,Win,0.4272884428890669,25%-49%,45%,288,388,7,13,15,21,15,0,0,55%,355,459,5,17,17,20,9,3,1
7265,SerieA,16-17,4,Sun,2016-09-18,15:00 (09:00),Crotone,1-1,Palermo,510.0,Stadio Adriatico-Giovanni Cornacchia,Domenico Celi,https://fbref.com/en/matches/68285d4b/Crotone-Palermo-September-18-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Crotone Stadio Adriatico-Giovanni Cornacchia,SerieA 16-17,20476,0,1,1,Tie,0.02490720843914827,.01%-24%,31%,171,272,1,13,19,14,33,3,0,70%,541,639,5,12,9,27,23,2,0
7266,SerieA,16-17,4,Sun,2016-09-18,15:00 (09:00),Cagliari,3-0,Atalanta,12301.0,Stadio Sant'Elia,Michael Fabbri,https://fbref.com/en/matches/69db93b8/Cagliari-Atalanta-September-18-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Cagliari Stadio Sant'Elia,SerieA 16-17,16000,0,3,0,Win,0.7688125,75%-99%,42%,249,341,9,14,10,29,18,2,0,58%,371,455,2,7,19,14,9,2,0
7267,SerieA,16-17,4,Sun,2016-09-18,15:00 (09:00),Torino,0-0,Empoli,16403.0,Stadio Olimpico di Torino,Daniele Chiffi,https://fbref.com/en/matches/854ea2bc/Torino-Empoli-September-18-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Torino Stadio Olimpico di Torino,SerieA 16-17,27958,0,0,0,Tie,0.5867014807926175,50%-74%,45%,287,385,5,14,19,19,21,4,0,55%,382,475,2,5,7,21,10,3,0
7268,SerieA,16-17,4,Sun,2016-09-18,18:00 (12:00),Inter,2-1,Juventus,76500.0,Stadio Giuseppe Meazza,Paolo Tagliavento,https://fbref.com/en/matches/6d3656e0/Derby-dItalia-Internazionale-Juventus-September-18-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Inter Stadio Giuseppe Meazza,SerieA 16-17,75923,0,2,1,Win,1.0,Full,48%,328,414,3,16,13,16,12,3,1,52%,366,446,2,9,18,10,7,3,0
7269,SerieA,16-17,4,Sun,2016-09-18,20:45 (14:45),Fiorentina,1-0,Roma,27359.0,Stadio Artemio Franchi,Nicola Rizzoli,https://fbref.com/en/matches/82b678b7/Fiorentina-Roma-September-18-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Fiorentina Stadio Artemio Franchi,SerieA 16-17,45000,0,1,0,Win,0.6079777777777777,50%-74%,46%,351,443,4,8,10,18,14,1,0,54%,427,514,3,14,11,16,24,1,0
7270,SerieA,16-17,5,Tue,2016-09-20,20:45 (14:45),Milan,2-0,Lazio,26464.0,Stadio Giuseppe Meazza,Davide Massa,https://fbref.com/en/matches/a996a7ba/Milan-Lazio-September-20-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Milan Stadio Giuseppe Meazza,SerieA 16-17,75923,0,2,0,Win,0.3485636763563084,25%-49%,53%,307,411,7,16,16,20,15,1,0,48%,269,356,5,20,12,24,27,4,0
7271,SerieA,16-17,5,Wed,2016-09-21,18:30 (12:30),Bologna,2-0,Sampdoria,16998.0,Stadio Renato Dall'Ara,Giampaolo Calvarese,https://fbref.com/en/matches/f3e66ce6/Bologna-Sampdoria-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bologna Stadio Renato Dall'Ara,SerieA 16-17,36462,0,2,0,Win,0.4661839723547803,25%-49%,40%,276,373,4,11,16,20,32,1,1,60%,451,564,3,10,12,23,20,3,1
7272,SerieA,16-17,5,Wed,2016-09-21,20:45 (14:45),Udinese,2-2,Fiorentina,15164.0,Dacia Arena,Paolo Mazzoleni,https://fbref.com/en/matches/109ba64f/Udinese-Fiorentina-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Udinese Dacia Arena,SerieA 16-17,25144,0,2,2,Tie,0.6030862233534839,50%-74%,31%,200,247,5,14,16,16,12,1,0,69%,544,605,4,9,15,15,10,3,0
7273,SerieA,16-17,5,Wed,2016-09-21,20:45 (14:45),Pescara,0-0,Torino,13693.0,Stadio Adriatico-Giovanni Cornacchia,Luca Banti,https://fbref.com/en/matches/307528f1/Pescara-Torino-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Pescara Stadio Adriatico-Giovanni Cornacchia,SerieA 16-17,20476,0,0,0,Tie,0.6687341277593281,50%-74%,62%,441,525,5,19,13,19,14,3,0,38%,247,322,3,11,15,18,16,3,1
7274,SerieA,16-17,5,Wed,2016-09-21,20:45 (14:45),Juventus,4-0,Cagliari,38733.0,Allianz Stadium,Maurizio Mariani,https://fbref.com/en/matches/44d5733e/Juventus-Cagliari-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Juventus Allianz Stadium,SerieA 16-17,41507,0,4,0,Win,0.9331678993904644,75%-99%,61%,553,629,13,28,19,19,12,1,0,39%,306,398,0,2,12,14,12,3,0
7275,SerieA,16-17,5,Wed,2016-09-21,20:45 (14:45),Genoa,0-0,Napoli,23905.0,Stadio Comunale Luigi Ferraris,Antonio Damato,https://fbref.com/en/matches/4b9ce9e2/Genoa-Napoli-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Genoa Stadio Comunale Luigi Ferraris,SerieA 16-17,36600,0,0,0,Tie,0.6531420765027323,50%-74%,37%,225,307,5,13,16,15,12,4,0,63%,449,529,3,14,11,14,10,2,0
7276,SerieA,16-17,5,Wed,2016-09-21,20:45 (14:45),Chievo,2-1,Sassuolo,9000.0,Stadio Marc'Antonio Bentegodi,Piero Giacomelli,https://fbref.com/en/matches/56e92689/Chievo-Sassuolo-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Chievo Stadio Marc'Antonio Bentegodi,SerieA 16-17,38402,0,2,1,Win,0.2343627936044997,.01%-24%,43%,252,367,3,5,14,15,10,2,0,57%,350,475,2,7,15,15,10,1,0
7277,SerieA,16-17,5,Wed,2016-09-21,20:45 (14:45),Roma,4-0,Crotone,24325.0,Stadio Olimpico,Carmine Russo,https://fbref.com/en/matches/5ad1c6a1/Roma-Crotone-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Roma Stadio Olimpico,SerieA 16-17,70634,0,4,0,Win,0.34438089305433645,25%-49%,73%,638,707,7,20,12,14,23,0,0,28%,186,257,3,11,7,14,20,1,0
7278,SerieA,16-17,5,Wed,2016-09-21,20:45 (14:45),Atalanta,0-1,Palermo,14094.0,Stadio Atleti Azzurri d'Italia,Davide Ghersini,https://fbref.com/en/matches/8f6936ac/Atalanta-Palermo-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Atalanta Stadio Atleti Azzurri d'Italia,SerieA 16-17,25000,0,0,1,Loss,0.56376,50%-74%,48%,290,371,5,16,20,17,20,3,0,52%,326,430,2,7,12,23,14,2,0
7279,SerieA,16-17,5,Wed,2016-09-21,20:45 (14:45),Empoli,0-2,Inter,10554.0,Stadio Carlo Castellani,Marco Guida,https://fbref.com/en/matches/c0f7c11d/Empoli-Internazionale-September-21-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Empoli Stadio Carlo Castellani,SerieA 16-17,16800,0,0,2,Loss,0.6282142857142857,50%-74%,53%,422,508,3,9,14,14,10,1,0,47%,345,447,4,13,15,18,24,4,0
7280,SerieA,16-17,6,Sat,2016-09-24,18:00 (12:00),Palermo,0-1,Juventus,27039.0,Stadio Renzo Barbera,Paolo Valeri,https://fbref.com/en/matches/36a34bc4/Palermo-Juventus-September-24-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Palermo Stadio Renzo Barbera,SerieA 16-17,36349,0,0,1,Loss,0.7438719084431483,50%-74%,48%,405,482,2,4,16,7,21,3,0,53%,453,526,7,14,9,21,15,3,0
7281,SerieA,16-17,6,Sat,2016-09-24,20:45 (14:45),Napoli,2-0,Chievo,19942.0,Stadio San Paolo,Marco Di Bello,https://fbref.com/en/matches/4406abaf/Napoli-Chievo-September-24-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Napoli Stadio San Paolo,SerieA 16-17,54726,0,2,0,Win,0.3643971786719292,25%-49%,53%,541,623,5,13,12,11,9,2,0,47%,478,555,2,7,16,15,14,4,0
7282,SerieA,16-17,6,Sun,2016-09-25,12:30 (06:30),Torino,3-1,Roma,19275.0,Stadio Olimpico di Torino,Paolo Tagliavento,https://fbref.com/en/matches/fc37ce23/Torino-Roma-September-25-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Torino Stadio Olimpico di Torino,SerieA 16-17,27958,0,3,1,Win,0.6894269976393161,50%-74%,31%,170,237,9,18,15,21,27,1,0,69%,464,537,6,22,12,19,18,4,0
7283,SerieA,16-17,6,Sun,2016-09-25,15:00 (09:00),Sassuolo,1-0,Udinese,9343.0,Stadio Citta del Tricolore,Daniele Doveri,https://fbref.com/en/matches/079845ef/Sassuolo-Udinese-September-25-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Sassuolo Stadio Citta del Tricolore,SerieA 16-17,23717,0,1,0,Win,0.3939368385546233,25%-49%,57%,421,502,5,12,14,21,17,3,0,43%,308,373,3,13,12,18,19,2,0
7284,SerieA,16-17,6,Sun,2016-09-25,15:00 (09:00),Genoa,1-1,Pescara,19717.0,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,https://fbref.com/en/matches/15c5597d/Genoa-Pescara-September-25-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Genoa Stadio Comunale Luigi Ferraris,SerieA 16-17,36600,0,1,1,Tie,0.5387158469945356,50%-74%,43%,292,362,4,8,22,14,10,3,1,57%,401,479,4,12,10,15,11,3,0
7285,SerieA,16-17,6,Sun,2016-09-25,15:00 (09:00),Lazio,2-0,Empoli,1000.0,Stadio Olimpico,Michael Fabbri,https://fbref.com/en/matches/a38fcb92/Lazio-Empoli-September-25-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Lazio Stadio Olimpico,SerieA 16-17,70634,0,2,0,Win,0.01415748789534785,.01%-24%,39%,262,356,3,12,14,28,27,2,0,61%,447,548,3,9,7,18,10,2,0
7286,SerieA,16-17,6,Sun,2016-09-25,15:00 (09:00),Inter,1-1,Bologna,42274.0,Stadio Giuseppe Meazza,Domenico Celi,https://fbref.com/en/matches/ca631118/Internazionale-Bologna-September-25-2016-Serie-A?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Inter Stadio Giuseppe Meazza,SerieA 16-17,75923,0,1,1,Tie,0.5568009694032111,50%-74%,60%,438,524,6,22,12,25,19,0,0,40%,262,357,3,8,7,28,16,4,0
