,League,Season,Venue,Attendance,Stadium_Capacity,VAR,HomeGoal,AwayGoal,StadiumUtilization,HomePassesCompleted,HomePassesAttempts,HomeShotsonTarget,HomeShots,HomeFouls,HomeTackles,HomeInterceptions,HomeYellow,HomeRed,AwayPassesCompleted,AwayPassesAttempts,AwayShotsonTarget,AwayShots,AwayFouls,AwayTackles,AwayInterceptions,AwayYellow,AwayRed,GoalsScored,HomePassAccuracy,HomeShotAccuracy,AwayPassAccuracy,AwayShotAccuracy,HomeResult
270,LaLiga,20-21,San Mames,0.0,53289.0,1.0,1.5263157894736843,1.0,0.0,368.10526315789474,467.7368421052632,3.9473684210526314,11.68421052631579,13.894736842105264,14.736842105263158,9.736842105263158,2.3157894736842106,0.05263157894736842,387.1578947368421,485.2631578947368,2.526315789473684,8.894736842105264,14.421052631578947,15.631578947368421,13.052631578947368,1.894736842105263,0.15789473684210525,2.526315789473684,0.7841018349007048,0.3279570575623207,0.7837902523821169,0.30532742111689476,0.42105263157894735
271,Ligue1,16-17,Groupama Stadium,39170.94736842105,59186.0,0.0,2.4210526315789473,1.368421052631579,0.6618279216101959,458.8421052631579,540.6842105263158,6.052631578947368,16.473684210526315,12.789473684210526,19.263157894736842,13.0,1.3157894736842106,0.05263157894736842,273.42105263157896,358.3157894736842,3.8947368421052633,9.947368421052632,13.526315789473685,18.263157894736842,17.473684210526315,2.1578947368421053,0.10526315789473684,3.789473684210526,0.8427593087871985,0.3908172201469805,0.7472219824664971,0.3920557512662776,0.631578947368421
272,Ligue1,16-17,Orange Velodrome,39897.94736842105,67394.0,0.0,1.736842105263158,0.6842105263157895,0.592010377309865,454.2105263157895,530.2631578947369,5.0,13.894736842105264,13.736842105263158,19.0,14.947368421052632,1.6842105263157894,0.0,315.7894736842105,394.2105263157895,3.8421052631578947,10.473684210526315,11.105263157894736,20.36842105263158,13.526315789473685,1.368421052631579,0.10526315789473684,2.4210526315789473,0.8533780158929068,0.3572514358525439,0.7937046714814404,0.31592984170790916,0.6842105263157895
273,Ligue1,16-17,Parc des Princes,45159.47368421053,48583.0,0.0,2.210526315789474,0.3684210526315789,0.9295324225389647,616.9473684210526,689.8421052631579,6.052631578947368,17.210526315789473,10.263157894736842,17.68421052631579,13.0,1.0,0.0,281.57894736842104,359.2105263157895,2.789473684210526,8.421052631578947,9.68421052631579,17.57894736842105,18.68421052631579,1.6842105263157894,0.0,2.5789473684210527,0.8928352815150716,0.35692497569175735,0.7686684819507771,0.3453643578643578,0.6842105263157895
274,Ligue1,16-17,Roazhon Park,22688.526315789473,29778.0,0.0,1.368421052631579,0.7894736842105263,0.7619224365568362,373.94736842105266,474.7368421052632,3.8421052631578947,11.631578947368421,11.842105263157896,21.36842105263158,12.526315789473685,1.5789473684210527,0.05263157894736842,356.89473684210526,456.1578947368421,3.6315789473684212,10.31578947368421,12.736842105263158,19.42105263157895,16.57894736842105,1.6842105263157894,0.2631578947368421,2.1578947368421053,0.7816355980470989,0.3375644823013244,0.7703555196814988,0.33280095825862416,0.5263157894736842
275,Ligue1,16-17,Stade Gaston Gerard,10128.052631578947,15995.0,0.0,1.4210526315789473,1.105263157894737,0.6332011648376961,333.57894736842104,425.36842105263156,4.315789473684211,12.947368421052632,11.894736842105264,21.894736842105264,17.0,1.5263157894736843,0.0,374.0,465.36842105263156,4.7368421052631575,13.0,13.105263157894736,18.105263157894736,13.157894736842104,1.631578947368421,0.05263157894736842,2.526315789473684,0.7793445523218289,0.35112483699741326,0.782780760436022,0.37735332841981034,0.3684210526315789
276,Ligue1,16-17,Stade Geoffroy-Guichard,25793.842105263157,41965.0,0.0,1.263157894736842,0.9473684210526315,0.6146513071670001,349.5263157894737,440.3157894736842,3.3684210526315788,11.631578947368421,12.052631578947368,18.0,17.263157894736842,1.2105263157894737,0.05263157894736842,321.7368421052632,417.1578947368421,4.473684210526316,11.631578947368421,12.263157894736842,18.36842105263158,17.42105263157895,1.9473684210526316,0.2631578947368421,2.210526315789474,0.7858060310811358,0.2927679690450588,0.741149478453651,0.38155316905316905,0.3684210526315789
277,Ligue1,16-17,Stade Louis II.,9315.0,18523.0,0.0,3.3157894736842106,0.6842105263157895,0.5028883010311505,380.6842105263158,460.6842105263158,6.631578947368421,15.947368421052632,11.68421052631579,17.105263157894736,13.947368421052632,1.5263157894736843,0.05263157894736842,308.5263157894737,394.94736842105266,3.1578947368421053,9.105263157894736,12.263157894736842,19.473684210526315,13.421052631578947,1.894736842105263,0.05263157894736842,4.0,0.8198445329658948,0.4167454664358689,0.7636967826198662,0.34591285477508393,0.8947368421052632
278,Ligue1,16-17,Stade Matmut-Atlantique,24217.21052631579,42115.0,0.0,1.4210526315789473,1.0,0.5750257752894644,337.5263157894737,422.3157894736842,4.7368421052631575,13.31578947368421,12.0,20.57894736842105,12.526315789473685,1.5789473684210527,0.05263157894736842,373.36842105263156,459.05263157894734,4.473684210526316,12.421052631578947,14.052631578947368,20.36842105263158,14.31578947368421,2.1052631578947367,0.3684210526315789,2.4210526315789473,0.791263685748613,0.35196161767369194,0.7977402997098574,0.39775045645788676,0.47368421052631576
279,Ligue1,16-17,Stade Michel d'Ornano,15795.736842105263,20453.0,0.0,1.105263157894737,1.9473684210526316,0.7722943745223323,310.42105263157896,405.2105263157895,4.0,13.263157894736842,12.0,19.842105263157894,17.157894736842106,1.6842105263157894,0.0,370.89473684210526,467.2105263157895,4.473684210526316,11.736842105263158,13.105263157894736,16.210526315789473,15.789473684210526,2.3684210526315788,0.2631578947368421,3.0526315789473686,0.7606420590633619,0.29056061305124364,0.7855751570076976,0.3674091302574275,0.3684210526315789
280,Ligue1,16-17,Stade Pierre-Mauroy,29487.21052631579,50186.0,0.0,1.263157894736842,1.263157894736842,0.5875584929326064,366.63157894736844,449.1578947368421,4.315789473684211,14.31578947368421,14.631578947368421,16.68421052631579,14.421052631578947,1.4736842105263157,0.15789473684210525,323.7368421052632,413.36842105263156,4.2631578947368425,10.578947368421053,14.578947368421053,21.31578947368421,13.578947368421053,1.9473684210526316,0.05263157894736842,2.526315789473684,0.811940459223206,0.2938696192822802,0.765984362923175,0.4102434631072402,0.3684210526315789
